ParkName,BeginTempCelsius,BeginPrecip,Year,DeerNum,VegType,GPSDate,GPSTime,Long,Lat,Month
Wilson's Creek National Battlefield,-1.5,No rain,2015,5,Grassland/Prairie,1/22/2015,20:35:15,-93.4041425,37.11567682,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,1,Grassland/Prairie,1/22/2015,20:36:47,-93.40359212,37.11566212,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,1,Grassland/Prairie,1/22/2015,20:37:44,-93.40352109,37.11565187,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,2,Crop,1/22/2015,20:39:38,-93.40192495,37.11390408,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,3,Grassland/Prairie,1/22/2015,20:41:57,-93.40021203,37.11079042,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,4,Grassland/Prairie,1/22/2015,20:47:58,-93.39846157,37.10888836,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,6,Grassland/Prairie,1/22/2015,20:50:30,-93.40055165,37.1056138,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,2,Upland Forest,1/22/2015,20:53:08,-93.40264976,37.10326595,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,1,Grassland/Prairie,1/22/2015,20:55:26,-93.40436717,37.10059495,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,3,Grassland/Prairie,1/22/2015,20:56:51,-93.40434725,37.09931862,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,1,Grassland/Prairie,1/22/2015,20:57:47,-93.40432871,37.09919449,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,2,Riparian Forest,1/22/2015,21:01:32,-93.4034943,37.0923221,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,6,Crop,1/22/2015,21:03:37,-93.40646237,37.09153477,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,3,Grassland/Prairie,1/22/2015,21:04:55,-93.40671044,37.0916841,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,14,Crop,1/22/2015,21:06:14,-93.4071192,37.09206465,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,11,Crop,1/22/2015,21:08:30,-93.40747391,37.09285315,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,2,Grassland/Prairie,1/22/2015,21:12:58,-93.41149825,37.09766111,01
Wilson's Creek National Battlefield,-1.5,No rain,2015,3,Grassland/Prairie,1/22/2015,21:14:06,-93.41156697,37.09779247,01
Wilson's Creek National Battlefield,2.6,No rain,2015,2,Grassland/Prairie,1/29/2015,18:40:29,-93.40844149,37.11702523,01
Wilson's Creek National Battlefield,2.6,No rain,2015,3,Riparian Forest,1/29/2015,18:42:11,-93.40678164,37.1161732,01
Wilson's Creek National Battlefield,2.6,No rain,2015,6,Grassland/Prairie,1/29/2015,18:43:23,-93.40605554,37.11576796,01
Wilson's Creek National Battlefield,2.6,No rain,2015,4,Grassland/Prairie,1/29/2015,18:44:26,-93.40599949,37.11574894,01
Wilson's Creek National Battlefield,2.6,No rain,2015,3,Upland Forest,1/29/2015,18:45:39,-93.40478109,37.11567664,01
Wilson's Creek National Battlefield,2.6,No rain,2015,6,Grassland/Prairie,1/29/2015,18:46:45,-93.404718,37.1156774,01
Wilson's Creek National Battlefield,2.6,No rain,2015,3,Grassland/Prairie,1/29/2015,18:48:13,-93.40382081,37.11567799,01
Wilson's Creek National Battlefield,2.6,No rain,2015,5,Crop,1/29/2015,18:49:36,-93.40250794,37.11512443,01
Wilson's Creek National Battlefield,2.6,No rain,2015,5,Crop,1/29/2015,18:51:18,-93.40187572,37.11373487,01
Wilson's Creek National Battlefield,2.6,No rain,2015,7,Grassland/Prairie,1/29/2015,18:56:14,-93.40052235,37.1056446,01
Wilson's Creek National Battlefield,2.6,No rain,2015,2,Grassland/Prairie,1/29/2015,19:00:22,-93.40437085,37.10057949,01
Wilson's Creek National Battlefield,2.6,No rain,2015,3,Grassland/Prairie,1/29/2015,19:01:26,-93.40438364,37.1004881,01
Wilson's Creek National Battlefield,2.6,No rain,2015,1,Riparian Forest,1/29/2015,19:05:41,-93.40343687,37.09245241,01
Wilson's Creek National Battlefield,2.6,No rain,2015,5,Riparian Grassland,1/29/2015,19:07:02,-93.40376181,37.09200421,01
Wilson's Creek National Battlefield,2.6,No rain,2015,3,Crop,1/29/2015,19:08:59,-93.40610856,37.09141323,01
Wilson's Creek National Battlefield,2.6,No rain,2015,5,Crop,1/29/2015,19:10:49,-93.40729069,37.09234239,01
Wilson's Creek National Battlefield,0,No rain,2015,1,Upland Forest,1/29/2015,19:37:34,-93.4131821,37.11614276,01
Wilson's Creek National Battlefield,0,No rain,2015,8,Grassland/Prairie,1/29/2015,19:41:17,-93.40577296,37.11569333,01
Wilson's Creek National Battlefield,0,No rain,2015,4,Grassland/Prairie,1/29/2015,19:42:49,-93.40547015,37.1156683,01
Wilson's Creek National Battlefield,0,No rain,2015,4,Grassland/Prairie,1/29/2015,19:45:04,-93.40498144,37.11566857,01
Wilson's Creek National Battlefield,0,No rain,2015,1,Grassland/Prairie,1/29/2015,19:46:27,-93.40473447,37.11566601,01
Wilson's Creek National Battlefield,0,No rain,2015,2,Grassland/Prairie,1/29/2015,19:47:24,-93.40388512,37.11567175,01
Wilson's Creek National Battlefield,0,No rain,2015,1,Grassland/Prairie,1/29/2015,19:48:46,-93.402425590000007,37.11501858,01
Wilson's Creek National Battlefield,0,No rain,2015,1,Grassland/Prairie,1/29/2015,19:51:55,-93.40241002,37.11499607,01
Wilson's Creek National Battlefield,0,No rain,2015,5,Crop,1/29/2015,19:53:00,-93.4020466,37.11425279,01
Wilson's Creek National Battlefield,0,No rain,2015,6,Crop,1/29/2015,19:54:43,-93.40196516,37.11404486,01
Wilson's Creek National Battlefield,0,No rain,2015,3,Crop,1/29/2015,19:55:43,-93.40185709,37.11363436,01
Wilson's Creek National Battlefield,0,No rain,2015,6,Grassland/Prairie,1/29/2015,20:00:28,-93.40056816,37.10561186,01
Wilson's Creek National Battlefield,0,No rain,2015,3,Grassland/Prairie,1/29/2015,20:04:39,-93.4043787,37.10050416,01
Wilson's Creek National Battlefield,0,No rain,2015,1,Riparian Forest,1/29/2015,20:09:45,-93.40358614,37.09217993,01
Wilson's Creek National Battlefield,0,No rain,2015,4,Riparian Grassland,1/29/2015,20:10:35,-93.40385599,37.09193861,01
Wilson's Creek National Battlefield,0,No rain,2015,2,Grassland/Prairie,1/29/2015,20:17:30,-93.41367852,37.09890711,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,2,Grassland/Prairie,1/29/2015,20:39:57,-93.40561424,37.11567586,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,4,Grassland/Prairie,1/29/2015,20:41:41,-93.40543801,37.11567157,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,5,Grassland/Prairie,1/29/2015,20:43:52,-93.40516143,37.11566882,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,9,Grassland/Prairie,1/29/2015,20:45:08,-93.40401137,37.11568068,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,3,Grassland/Prairie,1/29/2015,20:46:48,-93.40248008,37.11510008,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,2,Crop,1/29/2015,20:48:04,-93.40190944,37.11387862,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,2,Grassland/Prairie,1/29/2015,20:49:20,-93.40185711,37.11365513,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,1,Upland Forest,1/29/2015,20:53:08,-93.39862134,37.10982131,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,3,Grassland/Prairie,1/29/2015,20:58:46,-93.40435566,37.10066612,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,5,Grassland/Prairie,1/29/2015,20:59:58,-93.40440682,37.10027926,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,1,Riparian Forest,1/29/2015,21:04:01,-93.40347826,37.0923569,01
Wilson's Creek National Battlefield,-1.4,No rain,2015,2,Riparian Grassland,1/29/2015,21:05:23,-93.40457663,37.0915911,01
Wilson's Creek National Battlefield,-0.9,No rain,2015,2,Riparian Forest,2/5/2015,18:47:48,-93.4068679,37.11622432,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Grassland/Prairie,2/5/2015,18:49:32,-93.40609472,37.11578398,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,4,Grassland/Prairie,2/5/2015,18:50:37,-93.40582302,37.11570623,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,5,Grassland/Prairie,2/5/2015,18:52:04,-93.40444054,37.11568498,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Grassland/Prairie,2/5/2015,18:53:02,-93.40425146,37.11568389,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,21,Crop,2/5/2015,18:55:04,-93.40203163,37.11422587,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,1,Crop,2/5/2015,18:57:16,-93.40167677,37.11277249,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,2,Grassland/Prairie,2/5/2015,19:02:07,-93.40099587,37.11145521,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,4,Grassland/Prairie,2/5/2015,19:04:28,-93.398461030000007,37.10887245,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Grassland/Prairie,2/5/2015,19:12:50,-93.40391468,37.09189484,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,1,Riparian Forest,2/5/2015,19:14:01,-93.40398003,37.09185923,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,7,Grassland/Prairie,2/5/2015,19:15:14,-93.40442141,37.09165546,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,1,Grassland/Prairie,2/5/2015,19:17:23,-93.40712425,37.09204416,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Crop,2/5/2015,19:18:22,-93.40715525,37.09208777,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Grassland/Prairie,2/5/2015,19:19:47,-93.40761746,37.09319775,02
Wilson's Creek National Battlefield,-0.9,No rain,2015,3,Grassland/Prairie,2/5/2015,19:21:25,-93.40782794,37.09431283,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,6,Grassland/Prairie,2/5/2015,19:48:10,-93.40614995,37.11580565,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,4,Grassland/Prairie,2/5/2015,19:49:22,-93.40579817,37.11570164,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,1,Grassland/Prairie,2/5/2015,19:51:04,-93.40433897,37.11567702,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,10,Grassland/Prairie,2/5/2015,19:52:02,-93.40419116,37.11568066,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,3,Grassland/Prairie,2/5/2015,19:54:25,-93.40202203,37.11417539,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,2,Upland Scrub,2/5/2015,19:55:16,-93.40201052,37.11414316,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,13,Crop,2/5/2015,19:56:06,-93.40199219,37.11409441,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,5,Grassland/Prairie,2/5/2015,19:58:45,-93.40149347,37.11222214,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,1,Grassland/Prairie,2/5/2015,20:02:24,-93.39844008,37.10919956,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,4,Grassland/Prairie,2/5/2015,20:03:39,-93.39847015,37.10882758,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,2,Grassland/Prairie,2/5/2015,20:06:01,-93.40051403,37.10566192,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,1,Riparian Forest,2/5/2015,20:13:28,-93.40388594,37.09191903,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,1,Riparian Forest,2/5/2015,20:15:48,-93.40391364,37.09190162,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,7,Riparian Grassland,2/5/2015,20:16:38,-93.40394267,37.09188443,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,3,Crop,2/5/2015,20:18:37,-93.40704593,37.09195647,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,3,Grassland/Prairie,2/5/2015,20:21:00,-93.40772411,37.09357467,02
Wilson's Creek National Battlefield,-1.2,No rain,2015,3,Grassland/Prairie,2/5/2015,20:22:01,-93.40782353,37.09426404,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Grassland/Prairie,2/5/2015,20:48:55,-93.40612638,37.11579921,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,5,Grassland/Prairie,2/5/2015,20:50:06,-93.40580062,37.11570165,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,1,Grassland/Prairie,2/5/2015,20:51:38,-93.40543085,37.11567464,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Upland Forest,2/5/2015,20:53:22,-93.40428292,37.11568232,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,2,Grassland/Prairie,2/5/2015,20:54:07,-93.40424304,37.11568246,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,4,Grassland/Prairie,2/5/2015,20:55:28,-93.40417847,37.11568316,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,2,Crop,2/5/2015,20:57:28,-93.40191276,37.11387815,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Grassland/Prairie,2/5/2015,20:58:57,-93.40146691,37.11217277,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Grassland/Prairie,2/5/2015,21:00:19,-93.40109505,37.11158473,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,2,Grassland/Prairie,2/5/2015,21:03:07,-93.39843857,37.10927125,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,4,Grassland/Prairie,2/5/2015,21:04:11,-93.39847571,37.10881,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,5,Grassland/Prairie,2/5/2015,21:06:26,-93.40051416,37.10566572,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,1,Riparian Forest,2/5/2015,21:12:58,-93.4039527,37.09187167,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,7,Grassland/Prairie,2/5/2015,21:14:44,-93.40429487,37.09171021,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,5,Grassland/Prairie,2/5/2015,21:16:17,-93.40663762,37.09162372,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Crop,2/5/2015,21:17:24,-93.40725277,37.09226433,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Grassland/Prairie,2/5/2015,21:19:14,-93.4077341,37.09363346,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,3,Grassland/Prairie,2/5/2015,21:20:33,-93.40783371,37.09447252,02
Wilson's Creek National Battlefield,-3.7,No rain,2015,7,Grassland/Prairie,2/5/2015,21:22:39,-93.40972881,37.09582506,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,3,Riparian Forest,2/12/2015,18:54:57,-93.40914866,37.11706527,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,5,Riparian Forest,2/12/2015,18:57:14,-93.40812791,37.11694418,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,3,Riparian Forest,2/12/2015,18:58:32,-93.40723981,37.11645048,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,1,Riparian Forest,2/12/2015,19:00:30,-93.40673809,37.11615188,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,5,Grassland/Prairie,2/12/2015,19:01:56,-93.40583397,37.11570566,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,11,Grassland/Prairie,2/12/2015,19:03:25,-93.40513812,37.11567632,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,3,Grassland/Prairie,2/12/2015,19:05:16,-93.40298853,37.11549128,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,2,Grassland/Prairie,2/12/2015,19:06:30,-93.40268181,37.11528458,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,5,Grassland/Prairie,2/12/2015,19:07:57,-93.4019183,37.11390496,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,3,Grassland/Prairie,2/12/2015,19:11:52,-93.40126095,37.11180616,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,3,Grassland/Prairie,2/12/2015,19:14:36,-93.39846247,37.10886096,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,9,Grassland/Prairie,2/12/2015,19:16:58,-93.40045523,37.10571957,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,9,Grassland/Prairie,2/12/2015,19:21:25,-93.40438102,37.10047732,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,2,Riparian Grassland,2/12/2015,19:24:56,-93.40367905,37.09471889,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,4,Riparian Grassland,2/12/2015,19:26:36,-93.40355944,37.09221966,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,8,Riparian Grassland,2/12/2015,19:28:19,-93.4049205,37.09144833,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,4,Grassland/Prairie,2/12/2015,19:31:59,-93.4063174,37.09148053,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,5,Crop,2/12/2015,19:34:28,-93.40704994,37.0919691,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,6,Crop,2/12/2015,19:35:40,-93.40731929,37.09243336,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,17,Grassland/Prairie,2/12/2015,19:40:33,-93.40782725,37.09440357,02
Wilson's Creek National Battlefield,-1.9,No rain,2015,2,Upland Forest,2/12/2015,19:45:17,-93.4114509,37.09622744,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Riparian Forest,2/12/2015,20:02:47,-93.40907296,37.11706151,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Riparian Forest,2/12/2015,20:04:27,-93.40700681,37.11630638,02
Wilson's Creek National Battlefield,-2,No rain,2015,5,Grassland/Prairie,2/12/2015,20:05:59,-93.40580685,37.11569076,02
Wilson's Creek National Battlefield,-2,No rain,2015,9,Grassland/Prairie,2/12/2015,20:07:19,-93.4045584,37.11567599,02
Wilson's Creek National Battlefield,-2,No rain,2015,2,Grassland/Prairie,2/12/2015,20:09:19,-93.40251309,37.11512595,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Crop,2/12/2015,20:11:13,-93.40190332,37.11385834,02
Wilson's Creek National Battlefield,-2,No rain,2015,2,Grassland/Prairie,2/12/2015,20:12:48,-93.40175036,37.11307836,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Grassland/Prairie,2/12/2015,20:14:29,-93.40149139,37.11222654,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Grassland/Prairie,2/12/2015,20:15:43,-93.40121989,37.11173562,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Grassland/Prairie,2/12/2015,20:18:49,-93.39847459,37.10878154,02
Wilson's Creek National Battlefield,-2,No rain,2015,8,Grassland/Prairie,2/12/2015,20:21:17,-93.40045261,37.10572901,02
Wilson's Creek National Battlefield,-2,No rain,2015,4,Grassland/Prairie,2/12/2015,20:25:01,-93.40441209,37.09992263,02
Wilson's Creek National Battlefield,-2,No rain,2015,2,Riparian Grassland,2/12/2015,20:28:42,-93.40370215,37.09488546,02
Wilson's Creek National Battlefield,-2,No rain,2015,4,Riparian Grassland,2/12/2015,20:30:50,-93.40358144,37.09220154,02
Wilson's Creek National Battlefield,-2,No rain,2015,5,Riparian Forest,2/12/2015,20:32:30,-93.40453424,37.09160272,02
Wilson's Creek National Battlefield,-2,No rain,2015,4,Grassland/Prairie,2/12/2015,20:34:21,-93.40658626,37.09159975,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Crop,2/12/2015,20:35:15,-93.4066302,37.09162522,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Crop,2/12/2015,20:36:49,-93.40730737,37.09238204,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Crop,2/12/2015,20:37:45,-93.40745377,37.09275039,02
Wilson's Creek National Battlefield,-2,No rain,2015,9,Grassland/Prairie,2/12/2015,20:39:07,-93.40780763,37.09411838,02
Wilson's Creek National Battlefield,-2,No rain,2015,3,Grassland/Prairie,2/12/2015,20:40:53,-93.40794627,37.09521411,02
Wilson's Creek National Battlefield,-2,No rain,2015,4,Grassland/Prairie,2/12/2015,20:43:16,-93.41030658,37.09583735,02
Wilson's Creek National Battlefield,-2,No rain,2015,1,Upland Forest,2/12/2015,20:48:08,-93.41512484,37.10048678,02
Wilson's Creek National Battlefield,-3,No rain,2015,2,Riparian Forest,2/12/2015,21:01:31,-93.40910355,37.1170665,02
Wilson's Creek National Battlefield,-3,No rain,2015,1,Riparian Forest,2/12/2015,21:03:49,-93.40731785,37.11649855,02
Wilson's Creek National Battlefield,-3,No rain,2015,2,Riparian Forest,2/12/2015,21:05:18,-93.40724218,37.11645302,02
Wilson's Creek National Battlefield,-3,No rain,2015,2,Riparian Forest,2/12/2015,21:06:28,-93.40693861,37.11626983,02
Wilson's Creek National Battlefield,-3,No rain,2015,5,Grassland/Prairie,2/12/2015,21:08:14,-93.40592545,37.11572907,02
Wilson's Creek National Battlefield,-3,No rain,2015,1,Grassland/Prairie,2/12/2015,21:09:19,-93.40524185,37.11567159,02
Wilson's Creek National Battlefield,-3,No rain,2015,6,Grassland/Prairie,2/12/2015,21:10:21,-93.40463831,37.11567417,02
Wilson's Creek National Battlefield,-3,No rain,2015,4,Grassland/Prairie,2/12/2015,21:12:04,-93.40438455,37.11567354,02
Wilson's Creek National Battlefield,-3,No rain,2015,3,Crop,2/12/2015,21:14:33,-93.40193911,37.11395216,02
Wilson's Creek National Battlefield,-3,No rain,2015,3,Grassland/Prairie,2/12/2015,21:16:01,-93.40175145,37.11309369,02
Wilson's Creek National Battlefield,-3,No rain,2015,3,Grassland/Prairie,2/12/2015,21:17:33,-93.40147986,37.11219431,02
